# pulsewidth	time	voltage
2e-05	0.0008553000906	0.5114811572
2e-05	0.0008553400906	0.5228128258
2e-05	0.0008553800906	0.506027497
2e-05	0.0008554200906	0.523787255
2e-05	0.0008554600906	0.5157560724
2e-05	0.0008555000906	0.5291937654
2e-05	0.0008555400906	0.522922842
2e-05	0.0008555800906	0.5234257732
2e-05	0.0008556200906	0.5099252138
2e-05	0.0008556600906	0.5268205588
2e-05	0.0008557000906	0.5202353034
2e-05	0.0008557400906	0.5160704044
2e-05	0.0008557800906	0.5272134738
2e-05	0.0008558200906	0.5205810686
2e-05	0.0008558600906	0.5127699184
2e-05	0.0008559000906	0.5211311496
2e-05	0.0008559400906	0.514985959
2e-05	0.0008559800906	0.5200467042
2e-05	0.0008560200906	0.527009158
2e-05	0.0008560600906	0.5347574418
2e-05	0.0008561000906	0.511135392
2e-05	0.0008561400906	0.5154103072
2e-05	0.0008561800906	0.5163533032
2e-05	0.0008562200906	0.5128799346
2e-05	0.0008562600906	0.5268991418
2e-05	0.0008563000906	0.5243687692
2e-05	0.0008563400906	0.519308024
2e-05	0.0008563800906	0.5213354654
2e-05	0.0008564200906	0.5218383966
2e-05	0.0008564600906	0.5164161696
2e-05	0.0008565000906	0.519622356
2e-05	0.0008565400906	0.528030737
2e-05	0.0008565800906	0.5117483394
2e-05	0.0008566200906	0.5171234166
2e-05	0.0008566600906	0.5153317242
2e-05	0.0008567000906	0.5245573684
2e-05	0.0008567400906	0.5244787854
2e-05	0.0008567800906	0.5219484128
2e-05	0.0008568200906	0.5144830278
2e-05	0.0008568600906	0.51396438
2e-05	0.0008569000906	0.5249817166
2e-05	0.0008569400906	0.5374449804
2e-05	0.0008569800906	0.5171705664
2e-05	0.0008570200906	0.5245573684
2e-05	0.0008570600906	0.5113239912
2e-05	0.0008571000906	0.5161961372
2e-05	0.0008571400906	0.5107739102
2e-05	0.0008571800906	0.5241330202
2e-05	0.0008572200906	0.5351503568
2e-05	0.0008572600906	0.5268205588
2e-05	0.0008573000906	0.5207068014
2e-05	0.0008573400906	0.5188679592
2e-05	0.0008573800906	0.5117483394
2e-05	0.0008574200906	0.5248717004
2e-05	0.0008574600906	0.5251074494
2e-05	0.0008575000906	0.522687093
2e-05	0.0008575400906	0.5285651014
2e-05	0.0008575800906	0.5275120892
2e-05	0.0008576200906	0.5202824532
2e-05	0.0008576600906	0.5216026476
2e-05	0.0008577000906	0.519622356
2e-05	0.0008577400906	0.5284865184
2e-05	0.0008577800906	0.5253746316
2e-05	0.0008578200906	0.5191037082
2e-05	0.0008578600906	0.5114340074
2e-05	0.0008579000906	0.511292558
2e-05	0.0008579400906	0.5234257732
2e-05	0.0008579800906	0.5255632308
2e-05	0.0008580200906	0.5217912468
2e-05	0.0008580600906	0.5245573684
2e-05	0.0008581000906	0.5135871816
2e-05	0.0008581400906	0.5285336682
2e-05	0.0008581800906	0.5158818052
2e-05	0.0008582200906	0.5260818786
2e-05	0.0008582600906	0.5332800814
2e-05	0.0008583000906	0.5185693438
2e-05	0.0008583400906	0.5311426238
2e-05	0.0008583800906	0.5195752062
2e-05	0.0008584200906	0.5116697564
